OrderID,OrderDate, UnitCost ,Price,OrderQty, CostofSales , Sales , Profit ,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
21010,30-03-2056, $397.22 ,411,12," $4,766.64 "," $4,816.92 ", $50.28 ,Online,European Spring Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
21011,31-03-2056, $172.10 ,432,12," $2,065.15 "," $5,123.52 "," $3,058.37 ",Store,European Spring Promotion,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Liverpool,United Kingdom
21012,01-04-2056, $30.18 ,39.9,6, $181.08 , $231.42 , $50.34 ,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bacliff,United States
21013,02-04-2056, $133.96 ,860,12," $1,607.47 "," $10,320.00 "," $8,712.53 ",Store,No Discount,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Shanghai,China
21014,03-04-2056, $1.54 ,3.35,400, $617.15 ," $1,340.00 ", $722.85 ,Store,No Discount,Contoso In-Line Coupler E180 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Tokyo,Japan
21015,04-04-2056, $577.87 ,980,10," $5,778.71 "," $9,800.00 "," $4,021.29 ",Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Hingham,United States
21016,05-04-2056, $134.62 ,586,10," $1,346.23 "," $5,860.00 "," $4,513.77 ",Store,No Discount,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Liverpool,United Kingdom
21017,06-04-2056, $19.83 ,22,13, $257.84 , $281.60 , $23.76 ,Reseller,North America Holiday Promotion,Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
21018,07-04-2056, $115.75 ,302,12," $1,389.02 "," $3,593.80 "," $2,204.78 ",Store,North America Back-to-School Promotion,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Germantown,United States
21020,08-04-2056, $19.46 ,69,6, $116.78 , $394.68 , $277.90 ,Store,European Spring Promotion,Adventure Works CRT19 E10 White,Adventure Works,Monitors,Computers,Europe,Baildon,United Kingdom
21021,09-04-2056, $117.51 ,259,24," $2,820.32 "," $6,143.48 "," $3,323.16 ",Online,European Spring Promotion,SV Car Video TFT6.2W E6281 Black,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany
21023,10-04-2056, $98.63 ,129,13," $1,282.20 "," $1,599.60 ", $317.40 ,Store,North America Holiday Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Ridgely,United States
21025,11-04-2056, $29.23 ,239,10, $292.27 ," $2,390.00 "," $2,097.73 ",Store,No Discount,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fort Atkinson,United States
21027,12-04-2056, $84.97 ,300,12," $1,019.68 "," $3,510.00 "," $2,490.32 ",Store,North America Back-to-School Promotion,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,South Portland,United States
21029,13-04-2056, $5.80 ,9.99,480," $2,785.81 "," $4,795.20 "," $2,009.39 ",Online,No Discount,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Beijing,China
21030,14-04-2056, $185.74 ,619,8," $1,485.92 "," $4,952.00 "," $3,466.08 ",Store,European Holiday Promotion,WWI LCD22 M2002 Black,Wide World Importers,Monitors,Computers,Europe,Toulouse,France
21032,15-04-2056, $158.19 ,382.95,9," $1,423.71 "," $3,427.40 "," $2,003.69 ",Store,North America Spring Promotion,Adventure Works Laptop12 M1201 Red,Adventure Works,Laptops,Computers,North America,Cape May,United States
21033,16-04-2056, $130.57 ,369,10," $1,305.74 "," $3,690.00 "," $2,384.26 ",Store,No Discount,SV Car Video LCD7 M7003 Silver,Southridge Video,Car Video,TV and Video,Asia,Osaka,Japan
21034,17-04-2056, $9.59 ,189,6, $57.57 ," $1,058.40 "," $1,000.83 ",Store,North America Holiday Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Bridgeport,United States
21037,18-04-2056, $0.75 ,9.5,13, $9.70 , $121.60 , $111.90 ,Store,North America Holiday Promotion,Contoso Education Essentials Bundle M300 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Stoughton,United States
21038,19-04-2056, $9.97 ,39.9,26, $259.28 ," $1,013.46 ", $754.18 ,Store,North America Holiday Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,"Contoso, Ltd",Computers Accessories,Computers,North America,Lewiston,United States
21039,20-04-2056, $127.34 ,383,10," $1,273.45 "," $3,830.00 "," $2,556.55 ",Store,No Discount,Fabrikam Laptop10.1 M0100 White,"Fabrikam, Inc.",Laptops,Computers,North America,Fort Worth,United States
21040,21-04-2056, $50.91 ,139,10, $509.15 ," $1,390.00 ", $880.85 ,Reseller,No Discount,Adventure Works LCD19 E108 White,Adventure Works,Monitors,Computers,Europe,Paris,France
21041,22-04-2056, $41.28 ,259,4, $165.12 , $880.60 , $715.48 ,Reseller,European Holiday Promotion,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Car Video,TV and Video,Europe,Paris,France
21042,23-04-2056, $81.89 ,99,10, $818.88 , $990.00 , $171.12 ,Store,No Discount,SV Wireless LAN PCI Network Card Adapter E901 Black,Southridge Video,Computers Accessories,Computers,North America,Darien,United States
21043,24-04-2056, $24.34 ,55,13, $316.46 , $715.00 , $398.54 ,Store,North America Holiday Promotion,SV 2GB Laptop memory E800 White,Southridge Video,Computers Accessories,Computers,North America,Ridgely,United States
21044,25-04-2056, $137.63 ,312,4, $550.50 ," $1,248.00 ", $697.50 ,Online,North America Spring Promotion,A. Datum SLR Camera M142 Orange,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States
21045,26-04-2056, $3.62 ,17.99,10, $36.24 , $179.90 , $143.66 ,Online,No Discount,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
21046,27-04-2056, $3.57 ,26.99,10, $35.74 , $269.90 , $234.16 ,Store,No Discount,Contoso KSU-less key system M38 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Baltimore,United States
21047,28-04-2056, $55.77 ,139,20," $1,115.46 "," $2,780.00 "," $1,664.54 ",Store,No Discount,WWI Screen 85in E1010 White,Wide World Importers,Projectors & Screens,Computers,North America,Aurora,United States
21048,29-04-2056, $114.93 ,190,12," $1,379.10 "," $2,280.00 ", $900.90 ,Store,Asian Summer Promotion,WWI Screen 100in M1609 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Bangkok,Thailand
21050,30-04-2056, $33.81 ,290,6, $202.84 ," $1,508.00 "," $1,305.16 ",Store,European Holiday Promotion,A. Datum Super-zoom Digital Camera X300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Moscow,Russia
21051,01-05-2056, $6.23 ,19.99,18, $112.19 , $359.82 , $247.63 ,Store,North America Spring Promotion,Contoso General Carrying Case E304 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Vancouver,Canada
21052,02-05-2056, $2.59 ,49.99,6, $15.55 , $299.94 , $284.39 ,Store,European Spring Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Amsterdam,the Netherlands
21054,03-05-2056, $846.89 ,999,10," $8,468.93 "," $9,990.00 "," $1,521.07 ",Store,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Newark,United States
21055,04-05-2056, $122.82 ,230,9," $1,105.38 "," $2,024.00 ", $918.62 ,Reseller,European Back-to-Scholl Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
21056,05-05-2056, $203.01 ,229,10," $2,030.10 "," $2,290.00 ", $259.90 ,Catalog,No Discount,The Phone Company Microsoft Windows Mobile M200 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
21057,06-05-2056, $25.48 ,67.4,13, $331.22 , $862.72 , $531.50 ,Store,North America Holiday Promotion,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Bluetooth Headphones,Audio,North America,Haverhill,United States
21058,07-05-2056, $7.63 ,13,4, $30.52 , $41.60 , $11.08 ,Online,Asian Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
21060,08-05-2056, $12.75 ,16,27, $344.17 , $428.80 , $84.63 ,Catalog,North America Spring Promotion,Contoso Phone for MSN E200 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
21061,09-05-2056, $247.22 ,312,18," $4,450.02 "," $5,553.60 "," $1,103.58 ",Store,North America Spring Promotion,A. Datum SLR Camera M137 Grey,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,New Brunswick,United States
21062,10-05-2056, $276.16 ,329,10," $2,761.64 "," $3,290.00 ", $528.36 ,Online,No Discount,Contoso Home Theater System 4.1 Channel M1410 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
21063,11-05-2056, $10.12 ,16.9,24, $242.77 , $402.22 , $159.45 ,Online,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
21064,12-05-2056, $38.61 ,49.96,10, $386.14 , $499.60 , $113.46 ,Store,No Discount,Contoso Carrying Case E312 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Bishkek,Kyrgyzstan
21065,13-05-2056, $279.75 ,334,9," $2,517.79 "," $2,955.90 ", $438.11 ,Store,North America Spring Promotion,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Desoto,United States
21067,14-05-2056, $3.05 ,27.9,9, $27.42 , $249.71 , $222.29 ,Catalog,North America Spring Promotion,Contoso Enhanced Capacity Battery M800 White,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
21071,15-05-2056, $237.66 ,489,13," $3,089.57 "," $6,063.60 "," $2,974.03 ",Store,European Holiday Promotion,Contoso Home Theater System 5.1 Channel M1510 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Moscow,Russia
21072,16-05-2056, $110.72 ,231,13," $1,439.36 "," $2,899.05 "," $1,459.69 ",Reseller,Asian Holiday Promotion,A. Datum Full Frame Digital Camera X300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
21073,17-05-2056, $14.95 ,28.99,9, $134.59 , $256.56 , $121.97 ,Store,North America Spring Promotion,Contoso 2-Line Corded Cordless Telephone M202 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Trenton,United States
21075,18-05-2056, $24.07 ,189,20, $481.44 ," $3,780.00 "," $3,298.56 ",Store,No Discount,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Grand Junction,United States
21076,19-05-2056, $139.16 ,205,8," $1,113.31 "," $1,517.00 ", $403.69 ,Reseller,European Holiday Promotion,Contoso Conversion Lens M550 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Paris,France
21077,20-05-2056, $12.82 ,75.99,9, $115.34 , $683.91 , $568.57 ,Store,North America Spring Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Computers Accessories,Computers,North America,Green Bay,United States
21078,21-05-2056, $0.46 ,0.95,10, $4.61 , $9.50 , $4.89 ,Store,No Discount,SV USB Data Cable E600 Pink,Southridge Video,Computers Accessories,Computers,North America,Tampa,United States
21082,22-05-2056, $104.95 ,499,10," $1,049.54 "," $4,990.00 "," $3,940.46 ",Store,No Discount,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Nizhny Novgorod,Russia
21084,23-05-2056, $7.17 ,14.99,20, $143.32 , $299.80 , $156.48 ,Store,No Discount,Contoso General Soft Carrying Case E318 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Bangkok,Thailand
21085,24-05-2056, $252.83 ,566,8," $2,022.66 "," $4,188.40 "," $2,165.74 ",Online,European Holiday Promotion,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
21086,25-05-2056, $199.03 ,1299,13," $2,587.42 "," $16,302.45 "," $13,715.03 ",Store,Asian Holiday Promotion,WWI Laptop19W X0196 White,Wide World Importers,Laptops,Computers,Asia,Islamabad,Pakistan
21087,26-05-2056, $193.35 ,280,10," $1,933.48 "," $2,800.00 ", $866.52 ,Store,No Discount,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Montreal,Canada
21088,27-05-2056, $57.38 ,109.99,5, $286.91 , $549.95 , $263.04 ,Store,No Discount,Contoso DVD 7-Inch Player Portable E200 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Toronto,Canada
21091,28-05-2056, $82.77 ,139,5, $413.87 , $695.00 , $281.13 ,Reseller,No Discount,WWI LCD19 E107 White,Wide World Importers,Monitors,Computers,Asia,Beijing,China
21092,29-05-2056, $519.63 ,999,10," $5,196.28 "," $9,990.00 "," $4,793.72 ",Store,No Discount,Fabrikam Trendsetter 1/2'' 3mm X300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berne,Switzerland
21094,30-05-2056, $396.52 ,499,9," $3,568.70 "," $4,416.15 ", $847.45 ,Store,North America Spring Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,San Antonio,United States
21096,31-05-2056, $135.96 ,248,10," $1,359.57 "," $2,480.00 "," $1,120.43 ",Reseller,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
21097,01-06-2056, $18.26 ,332,10, $182.65 ," $3,320.00 "," $3,137.35 ",Store,No Discount,Fabrikam SLR Camera M148 Silver Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Koln,Germany
21099,02-06-2056, $301.56 ,299,18," $5,428.14 "," $5,352.10 ", $-76.04 ,Online,North America Spring Promotion,Litware Home Theater System 2.1 Channel E210 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
21100,03-06-2056, $84.74 ,299.23,13," $1,101.68 "," $3,710.45 "," $2,608.77 ",Store,North America Holiday Promotion,Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,South Portland,United States
21101,04-06-2056, $2.38 ,9.99,9, $21.39 , $81.92 , $60.53 ,Store,Asian Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Taipei,Taiwan
21102,05-06-2056, $3.85 ,49.99,10, $38.54 , $499.90 , $461.36 ,Catalog,No Discount,Contoso behind Centrex X15 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
21106,06-06-2056, $9.26 ,12.99,5, $46.30 , $64.95 , $18.65 ,Store,No Discount,Contoso DVD Movies E100 Yellow,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Framingham,United States
21107,07-06-2056, $70.29 ,186.9,12, $843.44 ," $2,242.80 "," $1,399.36 ",Store,European Spring Promotion,A. Datum Bridge Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Warsaw,Poland
21108,08-06-2056, $137.62 ,248,10," $1,376.25 "," $2,480.00 "," $1,103.75 ",Store,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Warsaw,Poland
21109,09-06-2056, $1.16 ,17.99,12, $13.96 , $210.48 , $196.53 ,Catalog,North America Back-to-School Promotion,Contoso DVD 48 DVD Storage Binder M50 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
21110,10-06-2056, $120.78 ,228,10," $1,207.76 "," $2,280.00 "," $1,072.24 ",Reseller,No Discount,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
21111,11-06-2056, $3.91 ,12.99,18, $70.36 , $228.62 , $158.27 ,Store,Asian Spring Promotion,Contoso Dual Handset Cordless Phone System E20 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
21114,12-06-2056, $3.50 ,49.96,8, $28.01 , $389.69 , $361.68 ,Store,North America Spring Promotion,Contoso Carrying Case E312 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Fort Atkinson,United States
21115,13-06-2056, $13.27 ,79,6, $79.61 , $468.47 , $388.86 ,Store,European Spring Promotion,Proseware Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Edinburgh,United Kingdom
21116,14-06-2056, $17.10 ,26.9,24, $410.42 , $645.60 , $235.18 ,Reseller,European Spring Promotion,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Computers Accessories,Computers,Europe,Paris,France
21121,15-06-2056, $11.33 ,16.9,4, $45.33 , $67.60 , $22.27 ,Store,Asian Spring Promotion,Contoso USB Data Link-direct connect adapter E600 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Bangkok,Thailand
21124,16-06-2056, $107.39 ,196.9,26," $2,792.15 "," $4,961.88 "," $2,169.73 ",Reseller,North America Holiday Promotion,A. Datum SLR-like Digital Camera M400 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States
21125,17-06-2056, $407.43 ,422,10," $4,074.30 "," $4,220.00 ", $145.70 ,Store,No Discount,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Parker,United States
21126,18-06-2056, $78.47 ,251,10, $784.74 ," $2,510.00 "," $1,725.26 ",Online,No Discount,Contoso Screen 106in M060 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
21127,19-06-2056, $567.51 ,869,12," $6,810.13 "," $10,080.40 "," $3,270.27 ",Store,North America Back-to-School Promotion,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Car Video,TV and Video,North America,Greeley,United States
21128,20-06-2056, $77.37 ,338,12, $928.44 ," $4,022.20 "," $3,093.76 ",Reseller,North America Back-to-School Promotion,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
21129,21-06-2056, $62.15 ,399,10, $621.48 ," $3,990.00 "," $3,368.52 ",Store,No Discount,Contoso Home Theater System 5.1 Channel M1530 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Glasgow,United Kingdom
21131,22-06-2056, $33.42 ,880,13, $434.44 ," $11,440.00 "," $11,005.56 ",Store,Asian Holiday Promotion,Fabrikam Business Videographer 1/2'' 3mm M500 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Sapporo,Japan
21132,23-06-2056, $83.22 ,436.2,26," $2,163.71 "," $11,275.77 "," $9,112.06 ",Online,Asian Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
21133,24-06-2056, $12.98 ,59,4, $51.91 , $200.60 , $148.69 ,Store,European Holiday Promotion,Adventure Works CRT17 E105 Black,Adventure Works,Monitors,Computers,Europe,Dublin,Ireland
21134,25-06-2056, $50.02 ,302,9, $450.22 ," $2,702.90 "," $2,252.68 ",Store,North America Spring Promotion,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Cape Canaveral,United States
21137,26-06-2056, $0.73 ,40.55,8, $5.83 , $300.07 , $294.24 ,Store,European Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Bluetooth Headphones,Audio,Europe,Saint Petersburg,Russia
21141,27-06-2056, $80.76 ,1299,12, $969.17 ," $15,068.40 "," $14,099.23 ",Store,North America Back-to-School Promotion,Adventure Works Laptop19W X1980 Blue,Adventure Works,Laptops,Computers,North America,Nantucket,United States
21142,28-06-2056, $94.53 ,328,12," $1,134.39 "," $3,804.80 "," $2,670.41 ",Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Black","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Wheat Ridge,United States
21143,29-06-2056, $69.95 ,699,10, $699.49 ," $6,990.00 "," $6,290.51 ",Store,No Discount,Adventure Works Laptop15 M1501 White,Adventure Works,Laptops,Computers,North America,East Troy,United States
21145,30-06-2056, $320.01 ,499.9,10," $3,200.13 "," $4,999.00 "," $1,798.87 ",Catalog,No Discount,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Desktops,Computers,North America,North Harford,United States
21147,01-07-2056, $34.75 ,95.95,8, $277.97 , $767.60 , $489.63 ,Store,European Holiday Promotion,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",MP4&MP3,Audio,Europe,Amsterdam,the Netherlands
21149,02-07-2056, $127.82 ,338,13," $1,661.60 "," $4,394.00 "," $2,732.40 ",Reseller,Asian Holiday Promotion,"A. Datum SLR Camera 35"" M358 Grey",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
21150,03-07-2056, $13.64 ,38.99,10, $136.41 , $389.90 , $253.49 ,Store,No Discount,Contoso Private Automatic Branch Exchange M65 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Key West,United States
21152,04-07-2056, $74.97 ,259.99,12, $899.60 ," $3,093.88 "," $2,194.28 ",Store,North America Back-to-School Promotion,Contoso DVD 14-Inch Player Portable L100 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Baltimore,United States
21153,05-07-2056, $56.99 ,196,10, $569.92 ," $1,960.00 "," $1,390.08 ",Store,No Discount,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Passaic,United States
21155,06-07-2056, $226.25 ,309,10," $2,262.48 "," $3,090.00 ", $827.52 ,Store,No Discount,SV Car Video TFT7 M7001 Black,Southridge Video,Car Video,TV and Video,North America,Albany,United States
21156,07-07-2056, $202.95 ,200,12," $2,435.37 "," $2,360.00 ", $-75.37 ,Store,North America Back-to-School Promotion,"Adventure Works 20"" Analog CRT TV E45 White",Adventure Works,Televisions,TV and Video,North America,Sedalia,United States
21157,08-07-2056, $0.04 ,17.99,18, $0.63 , $313.03 , $312.39 ,Online,European Back-to-Scholl Promotion,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
21159,09-07-2056, $42.18 ,50,18, $759.28 , $890.00 , $130.72 ,Store,North America Spring Promotion,Contoso Bluetooth Notebook Mouse E70 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,Northampton,United States
21162,10-07-2056, $11.67 ,13.89,12, $140.05 , $165.29 , $25.24 ,Store,North America Back-to-School Promotion,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Leominster,United States
21163,11-07-2056, $76.21 ,186.9,10, $762.07 ," $1,869.00 "," $1,106.93 ",Store,No Discount,A. Datum Bridge Digital Camera M300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Urumqi,China
21164,12-07-2056, $4.88 ,121,12, $58.57 ," $1,452.00 "," $1,393.43 ",Store,North America Back-to-School Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Cle Elum,United States
21165,13-07-2056, $1.22 ,22.89,13, $15.91 , $294.14 , $278.22 ,Reseller,Asian Holiday Promotion,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
21167,14-07-2056, $90.72 ,549,10, $907.24 ," $5,490.00 "," $4,582.76 ",Store,No Discount,Litware Home Theater System 4.1 Channel M413 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Kennebunkport,United States
21168,15-07-2056, $6.31 ,199,18, $113.53 ," $3,502.40 "," $3,388.87 ",Store,Asian Spring Promotion,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Asia,New Delhi,India
21169,16-07-2056, $75.71 ,389,9, $681.42 ," $3,423.20 "," $2,741.78 ",Store,North America Spring Promotion,Fabrikam Laptop13.3W M3080 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Provincetown,United States
21171,17-07-2056, $3.16 ,349.95,8, $25.32 ," $2,589.63 "," $2,564.31 ",Store,European Holiday Promotion,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Televisions,TV and Video,Europe,Ramstein,Germany
21172,18-07-2056, $8.41 ,56.9,18, $151.30 ," $1,001.44 ", $850.14 ,Store,Asian Spring Promotion,SV 8xDVD E130 Silver,Southridge Video,VCD & DVD,TV and Video,Asia,Canberra,Australia
21173,19-07-2056, $44.83 ,116.9,20, $896.55 ," $2,338.00 "," $1,441.45 ",Reseller,No Discount,SV 16xDVD M350 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Seattle,United States
21174,20-07-2056, $73.97 ,159,12, $887.62 ," $1,908.00 "," $1,020.38 ",Online,No Discount,Proseware Photo Ink Jet Printer M100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
21175,21-07-2056, $22.33 ,25,8, $178.64 , $190.00 , $11.36 ,Store,European Holiday Promotion,Contoso USB Cable M250 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Giebelstadt,Germany
21176,22-07-2056, $47.64 ,1560,9, $428.80 ," $13,806.00 "," $13,377.20 ",Store,North America Spring Promotion,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Racine,United States
21177,23-07-2056, $4.09 ,9.99,6, $24.56 , $57.84 , $33.29 ,Online,European Spring Promotion,Contoso Single-line phones E10 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Berlin,Germany
21178,24-07-2056, $6.51 ,11.5,9, $58.60 , $102.93 , $44.32 ,Store,North America Spring Promotion,Contoso Smart Battery M901 White,"Contoso, Ltd",Computers Accessories,Computers,North America,South Portland,United States
